Ref.No.,fc (MPa),type (规格备注),试件标号,fy (MPa),fcy150,R再生骨料取代率(%),b (mm),h (mm),t (mm),r0 (mm),L (mm),e1 (mm),e2 (mm),Nexp (kN)
"Journal of Constructional Steel Research | Compression behavior of CFST columns under combined influence of gap and freeze-thaw | Wei Song, Yongping Yu, Yan Liu, Yuhui Feng, Zhengyi He, Weiran Tian | 2024",56.5,fcu100,C-9-0-B,389,45.78563743,0,87,87,1.8,43.5,270,0,0,378.2
"Journal of Constructional Steel Research | Compression behavior of CFST columns under combined influence of gap and freeze-thaw | Wei Song, Yongping Yu, Yan Liu, Yuhui Feng, Zhengyi He, Weiran Tian | 2024",56.5,fcu100,C-9-0-A,389,45.78563743,0,87,87,1.8,43.5,270,0,0,388.1
"Journal of Constructional Steel Research | Compression behavior of CFST columns under combined influence of gap and freeze-thaw | Wei Song, Yongping Yu, Yan Liu, Yuhui Feng, Zhengyi He, Weiran Tian | 2024",56.5,fcu100,C-6-150-B,389,45.78563743,0,87,87,1.8,43.5,270,0,0,352.2
"Journal of Constructional Steel Research | Compression behavior of CFST columns under combined influence of gap and freeze-thaw | Wei Song, Yongping Yu, Yan Liu, Yuhui Feng, Zhengyi He, Weiran Tian | 2024",56.5,fcu100,C-6-150-A,389,45.78563743,0,87,87,1.8,43.5,270,0,0,367.6
"Journal of Constructional Steel Research | Compression behavior of CFST columns under combined influence of gap and freeze-thaw | Wei Song, Yongping Yu, Yan Liu, Yuhui Feng, Zhengyi He, Weiran Tian | 2024",56.5,fcu100,C-6-100-B,389,45.78563743,0,87,87,1.8,43.5,270,0,0,386.6
"Journal of Constructional Steel Research | Compression behavior of CFST columns under combined influence of gap and freeze-thaw | Wei Song, Yongping Yu, Yan Liu, Yuhui Feng, Zhengyi He, Weiran Tian | 2024",56.5,fcu100,C-6-100-A,389,45.78563743,0,87,87,1.8,43.5,270,0,0,379.9
"Journal of Constructional Steel Research | Compression behavior of CFST columns under combined influence of gap and freeze-thaw | Wei Song, Yongping Yu, Yan Liu, Yuhui Feng, Zhengyi He, Weiran Tian | 2024",56.5,fcu100,C-6-50-B,389,45.78563743,0,87,87,1.8,43.5,270,0,0,401.1
"Journal of Constructional Steel Research | Compression behavior of CFST columns under combined influence of gap and freeze-thaw | Wei Song, Yongping Yu, Yan Liu, Yuhui Feng, Zhengyi He, Weiran Tian | 2024",56.5,fcu100,C-6-0-B,389,45.78563743,0,87,87,1.8,43.5,270,0,0,412
"Journal of Constructional Steel Research | Compression behavior of CFST columns under combined influence of gap and freeze-thaw | Wei Song, Yongping Yu, Yan Liu, Yuhui Feng, Zhengyi He, Weiran Tian | 2024",56.5,fcu100,C-3-50-A,389,45.78563743,0,87,87,1.8,43.5,270,0,0,431.7
"Journal of Constructional Steel Research | Compression behavior of CFST columns under combined influence of gap and freeze-thaw | Wei Song, Yongping Yu, Yan Liu, Yuhui Feng, Zhengyi He, Weiran Tian | 2024",56.5,fcu100,C-3-150-B,389,45.78563743,0,87,87,1.8,43.5,270,0,0,416.9
"Journal of Constructional Steel Research | Compression behavior of CFST columns under combined influence of gap and freeze-thaw | Wei Song, Yongping Yu, Yan Liu, Yuhui Feng, Zhengyi He, Weiran Tian | 2024",56.5,fcu100,C-3-150-A,389,45.78563743,0,87,87,1.8,43.5,270,0,0,412.9
"Journal of Constructional Steel Research | Compression behavior of CFST columns under combined influence of gap and freeze-thaw | Wei Song, Yongping Yu, Yan Liu, Yuhui Feng, Zhengyi He, Weiran Tian | 2024",56.5,fcu100,C-3-100-B,389,45.78563743,0,87,87,1.8,43.5,270,0,0,420.2
"Journal of Constructional Steel Research | Compression behavior of CFST columns under combined influence of gap and freeze-thaw | Wei Song, Yongping Yu, Yan Liu, Yuhui Feng, Zhengyi He, Weiran Tian | 2024",56.5,fcu100,C-3-100-A,389,45.78563743,0,87,87,1.8,43.5,270,0,0,410.3
"Journal of Constructional Steel Research | Compression behavior of CFST columns under combined influence of gap and freeze-thaw | Wei Song, Yongping Yu, Yan Liu, Yuhui Feng, Zhengyi He, Weiran Tian | 2024",56.5,fcu100,C-3-50-B,389,45.78563743,0,87,87,1.8,43.5,270,0,0,448.5
"Journal of Constructional Steel Research | Compression behavior of CFST columns under combined influence of gap and freeze-thaw | Wei Song, Yongping Yu, Yan Liu, Yuhui Feng, Zhengyi He, Weiran Tian | 2024",56.5,fcu100,C-9-100-A,389,45.78563743,0,87,87,1.8,43.5,270,0,0,354.3
"Journal of Constructional Steel Research | Compression behavior of CFST columns under combined influence of gap and freeze-thaw | Wei Song, Yongping Yu, Yan Liu, Yuhui Feng, Zhengyi He, Weiran Tian | 2024",56.5,fcu100,C-3-0-B,389,45.78563743,0,87,87,1.8,43.5,270,0,0,442.9
"Journal of Constructional Steel Research | Compression behavior of CFST columns under combined influence of gap and freeze-thaw | Wei Song, Yongping Yu, Yan Liu, Yuhui Feng, Zhengyi He, Weiran Tian | 2024",56.5,fcu100,C-3-0-A,389,45.78563743,0,87,87,1.8,43.5,270,0,0,436
"Journal of Constructional Steel Research | Compression behavior of CFST columns under combined influence of gap and freeze-thaw | Wei Song, Yongping Yu, Yan Liu, Yuhui Feng, Zhengyi He, Weiran Tian | 2024",56.5,fcu100,C-0-0-B,389,45.78563743,0,87,87,1.8,43.5,270,0,0,516.3
"Journal of Constructional Steel Research | Compression behavior of CFST columns under combined influence of gap and freeze-thaw | Wei Song, Yongping Yu, Yan Liu, Yuhui Feng, Zhengyi He, Weiran Tian | 2024",56.5,fcu100,C-0-0-A,389,45.78563743,0,87,87,1.8,43.5,270,0,0,501.6
"Journal of Constructional Steel Research | Compression behavior of CFST columns under combined influence of gap and freeze-thaw | Wei Song, Yongping Yu, Yan Liu, Yuhui Feng, Zhengyi He, Weiran Tian | 2024",56.5,fcu100,C-9-50-B,389,45.78563743,0,87,87,1.8,43.5,270,0,0,356.2
"Journal of Constructional Steel Research | Performance of eccentrically loaded slender circular CFSTs subjected to localized pitting corrosion | Jianwei Li, Chen Jia, Haijia Huang... | 2024",37.8,"fcu,150",LC-24.2-π/2-2.5,345,30.88,0,139.9,139.9,4.05,69.95,2100.1,25,25,528
"Journal of Constructional Steel Research | Performance of eccentrically loaded slender circular CFSTs subjected to localized pitting corrosion | Jianwei Li, Chen Jia, Haijia Huang... | 2024",37.8,"fcu,150",LC-33.9-2π-2.5,345,30.88,0,140,140,4.05,70,2100,25,25,454
"Journal of Constructional Steel Research | Compression behavior of CFST columns under combined influence of gap and freeze-thaw | Wei Song, Yongping Yu, Yan Liu, Yuhui Feng, Zhengyi He, Weiran Tian | 2024",56.5,fcu100,C-6-50-A,389,45.78563743,0,87,87,1.8,43.5,270,0,0,396.2
"Journal of Constructional Steel Research | Compression behavior of CFST columns under combined influence of gap and freeze-thaw | Wei Song, Yongping Yu, Yan Liu, Yuhui Feng, Zhengyi He, Weiran Tian | 2024",56.5,fcu100,C-9-100-B,389,45.78563743,0,87,87,1.8,43.5,270,0,0,358.6
"Journal of Constructional Steel Research | Compression behavior of CFST columns under combined influence of gap and freeze-thaw | Wei Song, Yongping Yu, Yan Liu, Yuhui Feng, Zhengyi He, Weiran Tian | 2024",56.5,fcu100,C-9-150-A,389,45.78563743,0,87,87,1.8,43.5,270,0,0,350.9
"Journal of Constructional Steel Research | Compression behavior of CFST columns under combined influence of gap and freeze-thaw | Wei Song, Yongping Yu, Yan Liu, Yuhui Feng, Zhengyi He, Weiran Tian | 2024",56.5,fcu100,C-9-150-B,389,45.78563743,0,87,87,1.8,43.5,270,0,0,341.8
"Journal of Constructional Steel Research | Performance of eccentrically loaded slender circular CFSTs subjected to localized pitting corrosion | Jianwei Li, Chen Jia, Haijia Huang... | 2024",37.8,"fcu,150",LC-12.1-2π-2.5,345,30.88,0,139.9,139.9,4.05,69.95,2098.9,25,25,543
"Journal of Constructional Steel Research | Performance of eccentrically loaded slender circular CFSTs subjected to localized pitting corrosion | Jianwei Li, Chen Jia, Haijia Huang... | 2024",37.8,"fcu,150",Intact,345,30.88,0,139.9,139.9,4.01,69.95,2100.3,25,25,578
"Engineering Structures | Behavior of FRP-interlayer-steel confined concrete columns subjected to eccentric compression | Chenyang Wei, Changyong Liu, Qing Hu... | 2024",62.7,fcu150,S2-F3.5-12.5,322.34,53.98484383,0,200.8,200.8,1.9,100.4,540,12.5,12.5,3768
"Engineering Structures | Behavior of FRP-interlayer-steel confined concrete columns subjected to eccentric compression | Chenyang Wei, Changyong Liu, Qing Hu... | 2024",62.7,fcu150,S2-F3.5-25,322.34,53.98484383,0,200.8,200.8,1.9,100.4,540,25,25,1946
"Engineering Structures | Behavior of FRP-interlayer-steel confined concrete columns subjected to eccentric compression | Chenyang Wei, Changyong Liu, Qing Hu... | 2024",62.7,fcu150,S3.5-F3-12.5-1,351.29,53.98484383,0,200.8,200.8,3.5,100.4,540,12.5,12.5,3619
"Engineering Structures | Behavior of FRP-interlayer-steel confined concrete columns subjected to eccentric compression | Chenyang Wei, Changyong Liu, Qing Hu... | 2024",62.7,fcu150,CFST-12.5,351.29,53.98484383,0,200.1,200.1,3,100.05,540,12.5,12.5,2026
"Engineering Structures | Behavior of FRP-interlayer-steel confined concrete columns subjected to eccentric compression | Chenyang Wei, Changyong Liu, Qing Hu... | 2024",62.7,fcu150,S3.5-F3-12.5-2,351.29,53.98484383,0,200.8,200.8,3.5,100.4,540,12.5,12.5,3800
"Engineering Structures | Behavior of FRP-interlayer-steel confined concrete columns subjected to eccentric compression | Chenyang Wei, Changyong Liu, Qing Hu... | 2024",62.7,fcu150,CCFT-25,351.29,53.98484383,0,200.1,200.1,3,100.05,540,25,25,2701
"Engineering Structures | Behavior of FRP-interlayer-steel confined concrete columns subjected to eccentric compression | Chenyang Wei, Changyong Liu, Qing Hu, Daiyu Wang, Yuyin Wang | 2024",62.7,fcu150,CFST-12.5,324.67,53.98484383,0,200.1,200.1,3,100.05,540,12.5,12.5,2026
"Engineering Structures | Behavior of eccentrically loaded slender concrete-filled steel tubes with defect representing random local corrosion | Jianwei Li, Chen Jia, Lanhui Guo | 2024",37.8,fcu150,210-70-4-0-350,345,30.88438211,0,140,140,4,70,2100,25,25,508
"Engineering Structures | Behavior of FRP-interlayer-steel confined concrete columns subjected to eccentric compression | Chenyang Wei, Changyong Liu, Qing Hu... | 2024",62.7,fcu150,S6.5-F2-12.5,365.9,53.98484383,0,200.8,200.8,6.8,100.4,540,12.5,12.5,3992
"Engineering Structures | Behavior of FRP-interlayer-steel confined concrete columns subjected to eccentric compression | Chenyang Wei, Changyong Liu, Qing Hu... | 2024",62.7,fcu150,S3.5-F3-25-1,351.29,53.98484383,0,200.8,200.8,3.5,100.4,540,25,25,2525
"Engineering Structures | Behavior of FRP-interlayer-steel confined concrete columns subjected to eccentric compression | Chenyang Wei, Changyong Liu, Qing Hu... | 2024",62.7,fcu150,S3.5-F3-25-2,351.29,53.98484383,0,200.8,200.8,3.5,100.4,540,25,25,2400
"Engineering Structures | Behavior of FRP-interlayer-steel confined concrete columns subjected to eccentric compression | Chenyang Wei, Changyong Liu, Qing Hu... | 2024",62.7,fcu150,S3.5-CF2-12.5,351.29,53.98484383,0,200.8,200.8,3.5,100.4,540,12.5,12.5,2488
"Engineering Structures | Behavior of FRP-interlayer-steel confined concrete columns subjected to eccentric compression | Chenyang Wei, Changyong Liu, Qing Hu... | 2024",62.7,fcu150,S3.5-CF4-12.5,351.29,53.98484383,0,200.8,200.8,3.5,100.4,540,12.5,12.5,3726
"Engineering Structures | Behavior of FRP-interlayer-steel confined concrete columns subjected to eccentric compression | Chenyang Wei, Changyong Liu, Qing Hu... | 2024",62.7,fcu150,S3.5-CF4-25,351.29,53.98484383,0,200.8,200.8,3.5,100.4,540,25,25,2177
"Engineering Structures | Behavior of FRP-interlayer-steel confined concrete columns subjected to eccentric compression | Chenyang Wei, Changyong Liu, Qing Hu... | 2024",62.7,fcu150,CCFT-12.5,351.29,53.98484383,0,200.1,200.1,3,100.05,540,12.5,12.5,4069
"Engineering Structures | Behavior of FRP-interlayer-steel confined concrete columns subjected to eccentric compression | Chenyang Wei, Changyong Liu, Qing Hu... | 2024",62.7,fcu150,S6.5-F2-25,365.9,53.98484383,0,200.8,200.8,6.8,100.4,540,25,25,2625
"Journal of Building Engineering | Experimental and numerical investigations of post-fire behaviour of circular steel tube confined steel-reinforced concrete columns under eccentric loading | Fengqin Wang, Faqi Liu, Hua Yang... | 2024",30,fcu150,C-30-1.5-12-40-0,320.6,23.9091911,0,210,210,1.5,105,610,40,40,1200
"Journal of Building Engineering | Experimental and numerical investigations of post-fire behaviour of circular steel tube confined steel-reinforced concrete columns under eccentric loading | Fengqin Wang, Faqi Liu, Hua Yang... | 2024",30,fcu150,C-30-1.5-12-20-45,320.6,23.9091911,0,210,210,1.5,105,610,20,20,1100
"Journal of Building Engineering | Experimental and numerical investigations of post-fire behaviour of circular steel tube confined steel-reinforced concrete columns under eccentric loading | Fengqin Wang, Faqi Liu, Hua Yang, Kang Peng, Xizhen Wang | 2024",45.6,fcu150,C-30-1.5-42-40-45,320.6,38.00038399,0,210.3,210.3,1.53,105.15,2200,40,40,784.3
"Journal of Building Engineering | Experimental and numerical investigations of post-fire behaviour of circular steel tube confined steel-reinforced concrete columns under eccentric loading | Fengqin Wang, Faqi Liu, Hua Yang, Kang Peng, Xizhen Wang | 2024",66.5,fcu150,C-60-1.5-42-40-45,320.6,57.59652213,0,209.8,209.8,1.53,104.9,2200,40,40,896.4
"Journal of Building Engineering | Experimental and numerical investigations of post-fire behaviour of circular steel tube confined steel-reinforced concrete columns under eccentric loading | Fengqin Wang, Faqi Liu, Hua Yang, Kang Peng, Xizhen Wang | 2024",45.6,fcu150,C-30-2.5-42-40-45,319,38.00038399,0,210,210,2.44,105,2200,40,40,812.06
"Journal of Building Engineering | Experimental and numerical investigations of post-fire behaviour of circular steel tube confined steel-reinforced concrete columns under eccentric loading | Fengqin Wang, Faqi Liu, Hua Yang, Kang Peng, Xizhen Wang | 2024",45.6,fcu150,C-30-1.5-42-40-0,320.6,38.00038399,0,211.3,211.3,1.54,105.65,2200,40,40,1030.6
"Journal of Building Engineering | Experimental and numerical investigations of post-fire behaviour of circular steel tube confined steel-reinforced concrete columns under eccentric loading | Fengqin Wang, Faqi Liu, Hua Yang, Kang Peng, Xizhen Wang | 2024",45.6,fcu150,C-30-1.5-42-40-90,320.6,38.00038399,0,210.2,210.2,1.55,105.1,2200,40,40,593.6
"Journal of Building Engineering | Experimental and numerical investigations of post-fire behaviour of circular steel tube confined steel-reinforced concrete columns under eccentric loading | Fengqin Wang, Faqi Liu, Hua Yang, Kang Peng, Xizhen Wang | 2024",45.6,fcu150,C-30-1.5-42-20-45,320.6,38.00038399,0,209.8,209.8,1.53,104.9,2200,20,20,991.5
"Journal of Building Engineering | Experimental and numerical investigations of post-fire behaviour of circular steel tube confined steel-reinforced concrete columns under eccentric loading | Fengqin Wang, Faqi Liu, Hua Yang, Kang Peng, Xizhen Wang | 2024",45.6,fcu150,C-30-1.5-42-60-45,320.6,38.00038399,0,210.5,210.5,1.53,105.25,2200,60,60,653.4
"Journal of Building Engineering | Eccentric compression behavior of CFRP-confined reactive powder concrete-filled steel tube slender columns | Song Li, Chu-jie Jiao, Song-song He, Wan-hui Feng | 2024",108.1,fck100x100x300,L16CF0e2,310,103.3007496,0,80,80,3,40,1600,20,20,247
"Journal of Building Engineering | Eccentric compression behavior of CFRP-confined reactive powder concrete-filled steel tube slender columns | Song Li, Chu-jie Jiao, Song-song He, Wan-hui Feng | 2024",108.1,fck100x100x300,L16CF2e2,310,103.3007496,0,80,80,3,40,1600,20,20,316
"Journal of Building Engineering | Eccentric compression behavior of CFRP-confined reactive powder concrete-filled steel tube slender columns | Song Li, Chu-jie Jiao, Song-song He, Wan-hui Feng | 2024",108.1,fck100x100x300,L16CF1e2,310,103.3007496,0,80,80,3,40,1600,20,20,281
"Journal of Building Engineering | Eccentric compression behavior of CFRP-confined reactive powder concrete-filled steel tube slender columns | Song Li, Chu-jie Jiao, Song-song He, Wan-hui Feng | 2024",108.1,fck100x100x300,L16CF3e2,310,103.3007496,0,80,80,3,40,1600,20,20,352
"Journal of Building Engineering | Eccentric compression behavior of CFRP-confined reactive powder concrete-filled steel tube slender columns | Song Li, Chu-jie Jiao, Song-song He, Wan-hui Feng | 2024",108.1,fck100x100x300,L16CF2e0,310,103.3007496,0,80,80,3,40,1600,0,0,692
"Engineering Structures | Behavior of eccentrically loaded slender concrete-filled steel tubes with defect representing random local corrosion | Jianwei Li, Chen Jia, Lanhui Guo | 2024",37.8,fcu150,210-70-4-0-700,345,30.88438211,0,140,140,4,70,2100,25,25,484
"Journal of Building Engineering | Eccentric compression behavior of CFRP-confined reactive powder concrete-filled steel tube slender columns | Song Li, Chu-jie Jiao, Song-song He, Wan-hui Feng | 2024",108.1,fck100x100x300,L16CF2e1,310,103.3007496,0,80,80,3,40,1600,10,10,389
"Journal of Building Engineering | Eccentric compression behavior of CFRP-confined reactive powder concrete-filled steel tube slender columns | Song Li, Chu-jie Jiao, Song-song He, Wan-hui Feng | 2024",108.1,fck100x100x300,L16CF2e3,310,103.3007496,0,80,80,3,40,1600,30,30,248
"Journal of Building Engineering | Eccentric compression behavior of CFRP-confined reactive powder concrete-filled steel tube slender columns | Song Li, Chu-jie Jiao, Song-song He, Wan-hui Feng | 2024",108.1,fck100x100x300,L4CF2e2,310,103.3007496,0,80,80,3,40,400,20,20,467
"Journal of Building Engineering | Eccentric compression behavior of CFRP-confined reactive powder concrete-filled steel tube slender columns | Song Li, Chu-jie Jiao, Song-song He, Wan-hui Feng | 2024",108.1,fck100x100x300,L16CF2e4,310,103.3007496,0,80,80,3,40,1600,40,40,209
"Journal of Building Engineering | Eccentric compression behavior of CFRP-confined reactive powder concrete-filled steel tube slender columns | Song Li, Chu-jie Jiao, Song-song He, Wan-hui Feng | 2024",108.1,fck100x100x300,L12CF2e2,310,103.3007496,0,80,80,3,40,1200,20,20,383
"Journal of Building Engineering | Eccentric compression behavior of CFRP-confined reactive powder concrete-filled steel tube slender columns | Song Li, Chu-jie Jiao, Song-song He, Wan-hui Feng | 2024",108.1,fck100x100x300,L8CF2e2,310,103.3007496,0,80,80,3,40,800,20,20,437
"Engineering Structures | Behavior of eccentrically loaded slender concrete-filled steel tubes with defect representing random local corrosion | Jianwei Li, Chen Jia, Lanhui Guo | 2024",37.8,fcu150,Intact,345,30.88438211,0,140,140,4,70,2100,25,25,578
